customer_id,customer_name,email,phone,signup_date_raw,tier,region
CUST00294,Fred Wong,jennifermartinez@example.org,,2025-11-27,Bronze,Midwest
CUST00295,Angela Zimmerman,nicholasjames@example.org,492-522-2064x47421,03-Jul-2024,Silver,West
CUST00296,Alexandria Jimenez,astephens@example.net,633.597.7671x9903,08/05/2024,Bronze,Midwest
CUST00297,Matthew Johnson,estradamary@example.com,710-216-2249x99827,09/06/2024,Bronze,West
CUST00298,Jacob Gray,changmegan@example.org,,30-Jan-2025,Silver,Midwest
CUST00299,Michael Hill,swarren@example.org,,09/20/2025,Bronze,West
CUST00300,Nicholas Fuller,webbhaley@example.net,969-954-8995x2997,10-Feb-2026,Platinum,Northeast
CUST00301,Crystal Roberts,aaronjohnson@example.net,539-266-0558,11-Oct-2025,Silver,West
CUST00302,Dawn Jones,william50@example.org,,11/12/2025,Platinum,South
CUST00303,Nathaniel Gilbert,collierjames@example.com,+1-677-702-7278x57608,2025-08-09,Bronze,Northeast
CUST00304,Kenneth Rivera,carl24@example.org,868-329-9629x14504,06/28/2025,Bronze,South
CUST00305,Jesse Sampson,aliciathompson@example.com,5317780782,2026-05-05,Gold,West
CUST00306,Kelly Rowe,kaylagarcia@example.net,+1-923-207-6810x40915,2024-09-14,Gold,Northeast
CUST00307,Nichole Johnson,danielle35@example.org,444.685.7142,2024-09-22,Bronze,Northeast
CUST00308,Kristin Garcia,andrea42@example.net,993-221-4958x7020,09/16/2024,Gold,West
CUST00309,Jeffery White,tjensen@example.com,981.679.2171,11/11/2025,Bronze,Midwest
CUST00310,Julie Hall,douglashuang@example.com,(962)955-7701x715,2026-03-09,Gold,South
CUST00311,Gregory Andrews,sullivanjennifer@example.org,981-848-7696x39382,08/18/2024,Gold,West
CUST00312,Michael Reynolds,vbradley@example.net,001-332-919-7199x758,2024-11-06,Bronze,West
CUST00313,Andrea Rodriguez,pmurphy@example.net,6138290227,09/22/2025,Gold,West
CUST00314,Daniel Rich,ashley46@example.net,(219)209-8624x058,2025-11-25,Silver,South
CUST00315,Heather Callahan,youngjacqueline@example.com,+1-856-766-6832x7238,03/05/2026,Bronze,West
CUST00316,Zachary Santiago,alexanderwong@example.org,001-876-921-2679x6927,04/07/2025,Bronze,South
CUST00317,Jeff Smith,pbradford@example.net,346.489.5009x75197,15-Dec-2025,Platinum,Northeast
CUST00318,Shannon Christensen,steven18@example.net,737-218-9490,06/07/2025,Silver,Midwest
CUST00319,Julie Gross,zgomez@example.com,,27-Jan-2025,Silver,West
CUST00320,Thomas Curry,,,12-Dec-2025,Bronze,West
CUST00321,Amy Kennedy,ashleydouglas@example.com,,2026-02-10,Silver,South
CUST00322,Donna Miller,yorkjoshua@example.org,+1-444-640-1929x275,22-Jan-2026,Bronze,South
CUST00323,Christopher Rose,cooperchristopher@example.org,+1-627-366-3723x950,2024-08-08,Platinum,Northeast
CUST00324,John Alvarez,noahthornton@example.com,728-860-4765x801,09/19/2025,Gold,Northeast
CUST00325,Denise Nelson,scottbreanna@example.com,001-339-338-5258x00106,11/12/2025,Bronze,South
CUST00326,Nicholas King,johnsonchristopher@example.net,+1-639-911-1926x92124,2025-10-25,Bronze,Northeast
CUST00327,Jesse Carney,qschwartz@example.com,921-340-6650x442,06/24/2025,Platinum,South
CUST00328,Lisa White,irodriguez@example.com,691.974.1011,14-Jul-2024,Silver,South
CUST00329,Mr. Aaron Johnson MD,isabelconway@example.net,2878766183,27-May-2026,Silver,South
CUST00330,Karen Bradley,mathew46@example.org,,2025-10-04,Silver,Midwest
CUST00331,Ann Nichols,christopher74@example.net,,26-Nov-2024,Silver,West
CUST00332,Tracy Guerrero,heather15@example.com,973-820-3093,15-Aug-2024,Gold,Northeast
CUST00333,Elizabeth Ferguson,blevy@example.org,205-406-1387x82931,22-Jun-2025,Bronze,West
CUST00334,Terry Montgomery,jacquelineanderson@example.org,+1-504-317-9291x1179,2026-02-07,Bronze,South
CUST00335,Robert Hendrix,rnguyen@example.net,+1-325-630-9251,11-Oct-2024,Silver,Midwest
CUST00336,Michael Tran,lsanchez@example.org,(219)462-0710,07-May-2026,Silver,Midwest
CUST00337,Linda Campbell,nschwartz@example.org,+1-348-676-3290x9279,2025-03-11,Gold,Midwest
CUST00338,David Wilson,montgomerymichelle@example.net,237.734.0312x77220,24-Jan-2025,Bronze,South
CUST00339,Geoffrey Trujillo,vwilliams@example.org,+1-922-707-8113,02-May-2025,Platinum,South
CUST00340,Stephanie Hall,nguyencorey@example.net,(436)831-7970x62397,30-Mar-2025,Bronze,Midwest
CUST00341,Cory Howard,james20@example.net,001-704-521-7762,2026-04-08,Silver,South
CUST00342,Rachel Little,belindatran@example.org,268-873-9774,2025-12-19,Bronze,South
CUST00343,Garrett Riley,robinvillanueva@example.com,3079806867,06/27/2025,Silver,Northeast
CUST00344,Paul Steele,idodson@example.com,431-807-4279x9077,11/12/2024,Silver,South
CUST00345,Lori Padilla,daltonchad@example.net,780-246-4989x31950,19-Sep-2024,Bronze,West
CUST00346,Manuel Diaz,deborahbush@example.net,,11/30/2025,Bronze,West
CUST00347,William Allen,banksjo@example.net,001-733-955-4864x015,06/20/2025,Gold,South
CUST00348,Barbara Mckinney,shannon51@example.org,911.462.4112x412,03/30/2026,Bronze,South
CUST00349,Lori Carter,thomasfisher@example.net,,2025-10-13,Bronze,South
CUST00350,Arthur Wiggins,marystone@example.com,,2025-04-27,Bronze,West
CUST00351,Matthew Nguyen,kellis@example.org,424-637-5402x5472,2024-11-10,Gold,South
CUST00352,Michael Conway,evanwilson@example.com,001-727-745-2380,16-Oct-2024,Bronze,South
CUST00353,William Ferguson,knapprichard@example.com,,01/12/2026,Silver,Midwest
CUST00354,Tanya Moore,deborah47@example.com,001-892-597-5170x28140,2025-05-22,Bronze,West
CUST00355,Anthony Davidson,kimberlywang@example.org,,2024-07-17,Bronze,South
CUST00356,Jill Powers,daughertypreston@example.com,799-780-5626x56504,02/10/2025,Bronze,Northeast
CUST00357,Justin Lewis,afigueroa@example.com,726-362-9912x3478,12-May-2026,Bronze,West
CUST00358,Jaime Smith,robert87@example.net,001-623-626-4870,06/26/2025,Gold,Northeast
CUST00359,Courtney Moody,joseblanchard@example.net,,06/10/2025,Silver,South
CUST00360,Stephanie Butler,pknox@example.org,8146719597,2025-10-01,Bronze,West
CUST00361,Michael Wilson,brucefrancisco@example.org,,2024-10-15,Silver,West
CUST00362,Michael Howard,nelsonrobert@example.com,,05-Aug-2024,Bronze,South
CUST00363,Mark Jones,katiewhite@example.org,+1-428-255-4451x895,08-Oct-2024,Gold,South
CUST00364,Richard Jenkins,curtismoore@example.org,389.388.8167,02/17/2026,Silver,South
CUST00365,Karen Collins,don79@example.net,,01/08/2026,Silver,West
CUST00366,Michael Johnson,walkermelissa@example.org,001-834-223-2161x107,21-Nov-2024,Gold,Northeast
CUST00367,Matthew Watkins,qwilson@example.org,440-711-9393,22-Jul-2024,Silver,Midwest
CUST00368,Paul Ramirez,michael89@example.org,591.919.0833x42801,2025-03-25,Silver,West
CUST00369,Jessica Rosario,maryzavala@example.com,483.961.5171,2026-01-07,Silver,Northeast
CUST00370,Kristin Williams,tristan64@example.com,+1-447-238-6463x175,06/29/2026,Bronze,Midwest
CUST00371,Brian Kim DDS,wilsonralph@example.net,001-812-315-3539,12/17/2024,Gold,Northeast
CUST00372,Jonathan Hubbard,katelyn65@example.com,+1-496-278-4271x14773,11-Sep-2024,Bronze,West
CUST00373,Barry Gregory,patrickshelton@example.org,699-711-8773x4778,2026-02-11,Bronze,South
CUST00374,Alicia Gallagher,hbeard@example.com,856.477.0028x427,13-Feb-2025,Silver,South
CUST00375,Phillip Carroll,rkeller@example.net,001-977-882-8064,2025-09-23,Bronze,South
CUST00376,William Flores,garzadavid@example.com,(590)556-1655x650,12/19/2024,Silver,Midwest
CUST00377,Bradley Watts,danny20@example.net,807-769-8640x79056,08/22/2025,Bronze,South
CUST00378,Ariel Leonard,tyler52@example.net,856-537-1834x4049,29-Sep-2025,Bronze,West
CUST00379,Michelle Lane,joshua98@example.com,(935)414-8468x53664,2026-04-04,Bronze,South
CUST00380,Kelli Lopez,vlewis@example.com,,01/12/2025,Silver,West
CUST00381,Rhonda Farrell,umichael@example.net,8838572324,02/18/2025,Gold,South
CUST00382,Amy Harris,sadams@example.net,(249)536-3123,02-Feb-2026,Bronze,Northeast
CUST00383,John Esparza,clucas@example.org,(942)204-4820,10-Aug-2024,Bronze,Northeast
CUST00384,Emily Evans,lesterrichard@example.com,+1-316-523-1981x89847,2025-09-11,Silver,Midwest
CUST00385,Emily Collier,,001-263-963-2123x4764,2025-07-24,Bronze,West
CUST00386,Ashley Gardner,rvega@example.org,(675)740-9003x486,04/20/2026,Bronze,Northeast
CUST00387,Kimberly Young,zprice@example.com,,05-Feb-2025,Bronze,Northeast
CUST00388,Nicole Evans,ruthwelch@example.net,(704)817-7656x12481,2025-09-12,Gold,Northeast
CUST00389,Nancy Chavez,gilldanielle@example.org,+1-472-806-3459x1123,01/29/2026,Bronze,South
CUST00390,John Moss,glenn95@example.com,,22-Nov-2024,Silver,South
CUST00391,Christopher Walter,andrewjohnson@example.net,+1-693-417-3420x6969,03-Sep-2024,Silver,Midwest
CUST00392,Travis Wilson,dayala@example.net,513.633.4476x2639,2025-12-12,Gold,South
CUST00393,Christopher Sparks,robertsjose@example.net,835.897.1072x563,12/19/2025,Silver,Northeast
CUST00394,Brandon Brown,sarah75@example.net,+1-490-604-8964x65280,01-Nov-2024,Silver,Midwest
CUST00395,Gerald Mcdonald Jr.,hthomas@example.com,6277456449,05/14/2025,Gold,South
CUST00396,Norman Henry,angelalivingston@example.net,803.320.3207x427,2026-06-26,Platinum,West
CUST00397,Amanda Kelly,hellis@example.net,(615)513-4228,08/30/2025,Bronze,West
CUST00398,Kelly Duncan,pknapp@example.com,+1-915-904-1659x15201,05/28/2025,Silver,Northeast
CUST00399,Linda Smith,douglasstephanie@example.com,001-892-630-4501x8961,2024-11-07,Bronze,Northeast
CUST00400,Sharon Davis,frankchan@example.com,+1-521-947-6492x5158,21-May-2025,Silver,South
CUST00401,Derrick Burke,avilalisa@example.net,(466)910-8573,07/20/2025,Bronze,Midwest
CUST00402,Angela Mcdonald,solomontim@example.org,,2026-06-18,Bronze,South
CUST00403,Elizabeth Wright,dphillips@example.net,608-718-6617,01/02/2025,Silver,Midwest
CUST00404,Jonathan Wilson,lwhite@example.com,6167459779,05-Jun-2026,Gold,Northeast
CUST00405,Chelsea Lopez,monica16@example.net,9066102776,09/24/2025,Bronze,Northeast
CUST00406,Heather Nunez,fballard@example.org,(403)510-3037,14-May-2025,Bronze,Midwest
CUST00407,Rachel Lee,kayla27@example.com,5125277707,01/31/2025,Bronze,Midwest
CUST00408,Jenna Cook,mccoyjennifer@example.com,599.284.0767x8997,21-Jul-2025,Bronze,Northeast
CUST00409,Ethan Brown,hsmall@example.com,+1-557-760-2437x573,05/03/2026,Silver,West
CUST00410,Michelle Mcdonald,jennifer66@example.net,+1-957-329-3417x2232,2026-01-30,Bronze,Northeast
CUST00411,Katherine Young,kiddmichael@example.com,(522)980-1561x931,2025-01-04,Bronze,Northeast
CUST00412,Henry Williams,paula89@example.net,,2024-09-14,Platinum,West
CUST00413,Tracy Lloyd,,001-411-699-1808x12135,2025-11-29,Silver,West
CUST00414,Kathleen Harrell,deborahcook@example.org,437-360-3754,01/10/2025,Gold,West
CUST00415,Jennifer Soto,edwardmolina@example.com,926.466.7850,13-Jan-2026,Gold,Midwest
CUST00416,Kelly Jones,leroy26@example.org,(202)690-8466x8455,2026-04-18,Platinum,West
CUST00417,Bridget Powell,paigeweber@example.net,+1-675-563-4108x5628,2024-09-06,Gold,Northeast
CUST00418,Kelly Sherman,andrewzamora@example.net,001-643-746-8105,29-Sep-2024,Silver,West
CUST00419,Teresa West,chaveztonya@example.net,001-498-893-5449,07/14/2025,Bronze,Midwest
CUST00420,Garrett Aguilar,shawn26@example.com,710-862-7371,2025-09-02,Bronze,West
CUST00421,Jennifer Baker,cfields@example.net,962.928.2772x8813,2024-07-24,Bronze,Northeast
CUST00422,Justin Dorsey,guzmanricky@example.org,,27-Mar-2025,Silver,Northeast
CUST00423,Joseph Wilson,vickie44@example.com,,07/21/2024,Bronze,Midwest
CUST00424,Richard Fisher,pamela32@example.net,701.885.1067x9497,2025-06-12,Silver,South
CUST00425,Lisa Gill,qgill@example.com,(751)299-6636,30-May-2026,Bronze,South
CUST00426,Nancy Brewer,jasminearmstrong@example.net,981-281-3989x0983,26-Sep-2024,Silver,West
CUST00427,Catherine Smith,johnthornton@example.net,,20-May-2025,Gold,Midwest
CUST00428,Lisa Morales,henrysarah@example.com,(426)408-5641x11824,01/03/2025,Bronze,South
CUST00429,Eric Russell,brianwoodward@example.org,6048615265,18-May-2026,Bronze,West
CUST00430,Amber Allen,trevorgoodwin@example.com,240-857-8617,2025-10-05,Silver,West
CUST00431,Alicia Spencer,sanchezangela@example.org,896-971-8325x8238,31-Jul-2024,Bronze,West
CUST00432,Tonya Oliver,aaronmahoney@example.com,394-665-3984x028,09/04/2024,Silver,Midwest
CUST00433,Sandra Hardy,natalie39@example.net,254-974-3553x79502,07/04/2024,Silver,West
CUST00434,Christopher Peters,ifarmer@example.org,,25-Jan-2026,Gold,Northeast
CUST00435,Angela Johnson,wchambers@example.com,+1-256-620-1753x703,09-Nov-2025,Bronze,Northeast
CUST00436,Cheryl Velasquez,lindsey33@example.com,(904)479-3036x149,07-Aug-2025,Silver,Midwest
CUST00437,Krystal Fleming,cameronanderson@example.org,(649)938-4308,07/02/2024,Bronze,Northeast
CUST00438,Michael Santos,ryan64@example.org,+1-287-875-8030x46875,19-Nov-2024,Bronze,West
CUST00439,Kenneth Johnson,tiffanycoleman@example.org,832.254.1107,05-Sep-2025,Bronze,Midwest
CUST00440,Felicia Wright,wellssusan@example.org,883-719-9717x91100,04/10/2026,Bronze,South
CUST00441,Rachel Brown,nbrown@example.net,(211)908-0466x19639,04/06/2025,Bronze,West
CUST00442,Sheryl Harvey,debra07@example.net,793-811-0919x39284,2025-06-16,Bronze,West
CUST00443,Charlene Taylor,,4024496854,08-Jun-2025,Bronze,South
CUST00444,Donna Cordova,brianhunter@example.net,9659333153,11-Sep-2025,Bronze,Midwest
CUST00445,Kenneth Mccarty,robert21@example.com,5739033793,18-Dec-2025,Gold,West
CUST00446,Erin Singh,richardmckenzie@example.org,(701)250-8124x739,06/12/2026,Bronze,West
CUST00447,Duane Robinson,jennifer58@example.org,(330)724-1026,05/14/2026,Bronze,South
CUST00448,David Pacheco,shelleyrowland@example.net,(211)522-3386x55963,03/15/2026,Bronze,Northeast
CUST00449,Charles Wright,monique89@example.com,717.991.2868,2025-07-14,Gold,Northeast
CUST00450,Micheal Fox,fbaldwin@example.com,696-890-3337x363,09-Apr-2026,Bronze,Midwest
CUST00451,Taylor Brooks,,+1-212-914-7853,07/09/2025,Bronze,West
CUST00452,Jerry Reynolds,linda54@example.com,,19-Jul-2024,Silver,Northeast
CUST00453,Derek Jones,,348-388-1431,20-Mar-2025,Platinum,Northeast
CUST00454,Felicia Leonard,kevin43@example.net,+1-928-440-4456x690,03/23/2026,Gold,Midwest
CUST00455,Nathaniel Clark,zacharyhartman@example.com,,2025-12-09,Bronze,South
CUST00456,Ricky Edwards,roymcmahon@example.com,677.280.5292,06/30/2025,Bronze,West
CUST00457,Heather Perez,zjennings@example.net,+1-745-890-9022,15-Jun-2026,Bronze,Northeast
CUST00458,James Ferguson,thomasmurphy@example.com,+1-341-821-8209x7023,2025-01-23,Bronze,West
CUST00459,Matthew Jones,woodalex@example.com,(862)912-8671x63234,24-Oct-2024,Bronze,Midwest
CUST00460,Emily Harris,ahill@example.org,216.393.8597x779,26-Jan-2025,Silver,Northeast
CUST00461,Joyce Graves,peter26@example.org,(296)576-2916,2026-04-07,Bronze,West
CUST00462,Stephen Medina,wolfejennifer@example.org,568.215.1185x6724,02-Jun-2025,Gold,Northeast
CUST00463,Michael Brady,zcooper@example.org,(500)941-2577x7118,2024-10-11,Platinum,Midwest
CUST00464,Sarah Jackson,lawsongregory@example.org,+1-462-510-4275,12/03/2025,Gold,South
CUST00465,Kim Ramos,copelandlisa@example.net,+1-516-347-0900x63353,07/12/2024,Silver,South
CUST00466,Adrian Hoover,walkernicole@example.net,(520)568-1558,13-May-2026,Silver,South
CUST00467,Jeffrey Hall,kellyglenn@example.com,+1-550-863-7314x9501,2025-02-05,Bronze,West
CUST00468,Victoria Garcia,johnathandavis@example.com,+1-862-552-5715x0997,02-Jul-2025,Bronze,West
CUST00469,Alexis Smith,parkerjoann@example.org,+1-510-925-7432x630,12/21/2025,Bronze,West
CUST00470,Donald Schneider,meyertiffany@example.net,703-455-3380x3396,2025-05-19,Silver,Northeast
CUST00471,Sergio Jones,brettbraun@example.org,(812)998-3381,13-Feb-2025,Bronze,West
CUST00472,Danielle Thompson,kevinray@example.net,,2024-11-24,Gold,West
CUST00473,Karen Tapia,raymond27@example.com,(489)662-7066x14982,2025-04-04,Bronze,West
CUST00474,Douglas Hart,ijones@example.net,832.930.0857x6665,02/10/2025,Bronze,Northeast
CUST00475,Mrs. Stacey Riddle,cruzariel@example.org,,08-Jan-2026,Silver,West
CUST00476,Patricia Walton,,(287)450-6633x705,2025-01-07,Silver,Midwest
CUST00477,Michael King,alexanderwise@example.net,001-866-691-8362x644,12/18/2025,Bronze,South
CUST00478,Tammy Booth,fieldskimberly@example.com,(343)364-0270,2026-01-16,Bronze,South
CUST00479,Jason Roberts,xjackson@example.org,001-223-472-8179x323,2026-02-10,Bronze,Midwest
CUST00480,William Savage,nsims@example.org,+1-921-941-6141x5093,03-Nov-2025,Bronze,Northeast
CUST00481,Antonio Walton,ortegakristina@example.org,,09/09/2024,Bronze,West
CUST00482,Adrienne Morrison,sarah75@example.net,(255)955-3566x90551,03/27/2026,Bronze,Midwest
CUST00483,Russell Buckley,guzmanmisty@example.com,001-735-279-7863x050,07-Jun-2026,Bronze,South
CUST00484,Megan Hall,nross@example.org,(267)416-4932x898,06/28/2025,Bronze,West
CUST00485,Ronnie Davies,cjackson@example.org,683.533.2116x0256,12/07/2025,Bronze,West
CUST00486,Tiffany Lambert,sandraschultz@example.com,853-599-1566,2024-12-10,Silver,Midwest
CUST00487,Brandon Davis,juliewilson@example.com,(556)890-4098,15-Jun-2026,Bronze,Midwest
CUST00488,Jacob Shelton,aprilguzman@example.org,960-987-5243,16-Oct-2024,Bronze,West
CUST00489,Paul Sweeney,georgekyle@example.net,,09/29/2024,Bronze,Midwest
CUST00490,Michelle Mendoza DVM,ycarter@example.org,823-930-2764x20865,2026-06-22,Bronze,West
CUST00491,Jeanne Rose,justin38@example.com,425-990-4729,20-Nov-2025,Bronze,Northeast
CUST00492,Charles Robinson,jillsmith@example.net,001-912-466-2015,20-May-2026,Silver,Northeast
CUST00493,Jose Morgan,obooker@example.net,(830)613-6749x2617,04-Oct-2025,Bronze,Northeast
CUST00494,Adam Wilson,burnselizabeth@example.net,409.899.7419,18-Jun-2025,Bronze,South
CUST00495,Jessica Duncan,nguyenjennifer@example.net,(360)568-8871,2026-06-04,Bronze,Midwest
CUST00496,Catherine George,adamwest@example.com,202-393-2184,15-Jun-2026,Silver,Midwest
CUST00497,Heidi Stephens,qrowland@example.org,940.784.8729,17-Jul-2025,Silver,Midwest
CUST00498,Mrs. Kimberly Clark,batesbradley@example.org,,2024-11-15,Bronze,Northeast
CUST00499,Ronnie Bernard,brittanyramirez@example.net,+1-861-484-4626x714,2025-07-26,Bronze,South
CUST00500,Nicholas Cowan,jenniferelliott@example.net,392.862.5660x93141,08/18/2024,Bronze,Northeast
CUST00501,Heidi Cook,dustin34@example.org,963-361-1284,07/21/2025,Bronze,Northeast
CUST00502,Sharon Arnold,mosleygeorge@example.com,,11/09/2024,Silver,Midwest
CUST00503,Megan Kramer,iwoods@example.com,7825226940,07-Nov-2025,Bronze,Midwest
CUST00504,Jimmy Gonzales,lauren84@example.com,(283)341-4651x11312,12/24/2025,Bronze,West
CUST00505,Katherine Baxter,urhodes@example.org,578.281.6093x0685,16-Sep-2025,Bronze,Northeast
CUST00506,Megan Macias,gregoryrichardson@example.org,650.967.6251x53814,01/30/2025,Silver,West
CUST00507,Oscar Carroll,,248.907.9705,02/25/2025,Silver,Northeast
CUST00508,Aaron Zamora,richardsmith@example.com,931.888.2617x0243,30-Mar-2025,Bronze,South
CUST00509,Steven Herrera,daniel77@example.org,,10-Oct-2024,Gold,South
CUST00510,Abigail Stephenson,danielmitchell@example.org,(465)702-3741x6787,30-Dec-2025,Bronze,South
CUST00511,Jennifer Barber,ganderson@example.org,(225)880-3056,16-Jun-2025,Silver,South
CUST00512,Bradley Patterson,jessicalopez@example.com,001-514-336-3718x92392,05-Oct-2024,Bronze,Northeast
CUST00513,William Hickman,msmith@example.org,,03/23/2026,Silver,West
CUST00514,Joseph Graves,jeffreysimmons@example.org,,07/07/2025,Bronze,West
CUST00515,Elizabeth Adams,sherry63@example.com,6203005347,11-May-2025,Gold,Midwest
CUST00516,John Cook,davisalexander@example.net,001-325-355-9895x34396,2024-10-04,Bronze,West
CUST00517,Barbara Willis,jamesgriffin@example.org,289-454-7382,2024-11-17,Bronze,Midwest
CUST00518,Dawn Wiley,patricia71@example.com,476-688-0294,03-Aug-2024,Silver,West
CUST00519,Rebecca Benson,isimpson@example.net,627-586-8669,11/12/2024,Bronze,Northeast
CUST00520,Daniel Horton,ugordon@example.net,643-244-8123x083,2025-10-10,Bronze,South
CUST00521,Diana Anderson,dayjohn@example.org,+1-610-459-5518,04/24/2025,Silver,West
CUST00522,Erika Brown,hollowayjeffrey@example.com,,2024-11-06,Bronze,South
CUST00523,Kimberly Irwin,sharphailey@example.net,998-537-3543x962,15-Dec-2025,Bronze,Midwest
